,id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
4261,41824482,294162319,Ekim,Oud-Noord,52.388459999999995,4.91704,Entire home/apt,120,2,1,1,22
4262,41831014,2417166,Mirjam,Noord-West,52.41685,4.90557,Entire home/apt,161,3,1,1,149
4263,41856941,10872517,Suzanne,De Baarsjes - Oud-West,52.36441,4.86304,Entire home/apt,100,5,5,1,0
4264,41866521,331072394,Michael,IJburg - Zeeburgereiland,52.34975,4.996230000000001,Entire home/apt,300,4,0,1,0
4265,41880289,2319358,Yorinde,Noord-West,52.40532,4.90247,Entire home/apt,180,3,2,1,5
4266,41905766,331368603,Fabiola,Oostelijk Havengebied - Indische Buurt,52.36453,4.9328,Entire home/apt,200,1,0,1,64
4267,41908124,12840373,Arturs,De Baarsjes - Oud-West,52.37174,4.8634900000000005,Private room,100,1,2,1,0
4268,41910011,316681026,Hotel Estheréa,Centrum-West,52.370540000000005,4.88865,Private room,138,1,3,2,360
4269,41912003,316681026,Hotel Estheréa,Centrum-West,52.370540000000005,4.88865,Private room,198,1,0,2,346
4270,41926234,331696305,Peter,IJburg - Zeeburgereiland,52.37379,4.96641,Private room,67,2,33,2,66
4271,41931770,13265942,Kees,Oud-Noord,52.391709999999996,4.930219999999999,Entire home/apt,80,4,1,1,0
4272,41936070,7393804,Denis,Geuzenveld - Slotermeer,52.37458,4.82113,Entire home/apt,300,6,0,1,0
4273,41942676,89273051,Martin&Tina,Centrum-Oost,52.36217,4.89395,Entire home/apt,150,2,11,2,13
4274,41947089,331952294,Erwin,Watergraafsmeer,52.34935,4.9343,Entire home/apt,115,3,7,1,126
4275,41967924,4456680,Superhost Neil,Centrum-West,52.376540000000006,4.889069999999999,Entire home/apt,675,7,12,3,21
4276,41978912,332307863,Erick,De Pijp - Rivierenbuurt,52.34388,4.893669999999999,Private room,150,1,6,1,170
4277,41996133,332615005,Elena,Oud-Oost,52.36005,4.9074,Entire home/apt,146,7,1,1,15
4278,41996520,97096943,Kane Pieter Jan,De Baarsjes - Oud-West,52.36484,4.866709999999999,Entire home/apt,108,5,0,2,0
4279,42002434,331696305,Peter,IJburg - Zeeburgereiland,52.37337,4.96672,Private room,70,2,23,2,10
4280,42008190,1751718,Nicolette,Oostelijk Havengebied - Indische Buurt,52.36623,4.93611,Private room,80,2,0,2,0
4281,42015255,332905250,Annemieke,Centrum-Oost,52.360874,4.898341,Private room,110,3,29,1,51
4282,42019965,211564566,Jur,Bijlmer-Centrum,52.318740000000005,4.95478,Private room,175,2,8,1,180
4283,42029273,93718240,Simone,Centrum-Oost,52.36755,4.91315,Entire home/apt,250,3,3,1,328
4284,42034173,138369331,Peter,Watergraafsmeer,52.336729999999996,4.93147,Private room,71,2,0,11,0
4285,42035016,138369331,Peter,Watergraafsmeer,52.33677,4.93309,Private room,71,2,0,11,0
4286,42058295,99355470,Robin,Centrum-Oost,52.366209999999995,4.89658,Entire home/apt,425,2,3,2,0
4287,42061032,101492378,Olof,De Baarsjes - Oud-West,52.37022,4.8720099999999995,Private room,56,1,29,1,177
4288,42065839,333365486,Maurits,Centrum-West,52.37773,4.892930000000001,Private room,119,1,39,2,41
4289,42109160,333365486,Maurits,Centrum-West,52.3793,4.8933,Private room,100,1,8,2,0
4290,42109978,333355675,Marlon,De Pijp - Rivierenbuurt,52.357479999999995,4.89735,Private room,124,3,48,1,255
4291,42112141,147344150,Sue,Buitenveldert - Zuidas,52.32866,4.85797,Entire home/apt,76,1,0,1,145
4292,42128777,218441418,Michiel,Zuid,52.35228,4.854425,Entire home/apt,298,3,1,1,0
4293,42130098,163339448,Thijs,Centrum-Oost,52.36208,4.89492,Private room,166,2,1,2,269
4294,42134255,40669331,Ian,Centrum-West,52.36937,4.88695,Private room,100,1,12,1,0
4295,42148562,334447642,Rachel,Osdorp,52.35937,4.75571,Entire home/apt,99,2,39,1,356
4296,42150551,4813139,Manon,Oud-Noord,52.39464,4.90554,Entire home/apt,150,4,3,1,0
4297,42166001,107784513,Thomas,Westerpark,52.37978,4.8682300000000005,Entire home/apt,279,2,5,1,19
4298,42184011,67005410,Feliciano,Centrum-West,52.37426,4.89926,Private room,93,1,17,16,320
4299,42192150,55722361,Anna,Centrum-Oost,52.35913,4.89555,Private room,89,3,7,1,0
4300,42211401,325145663,Reservations,Slotervaart,52.34601,4.82935,Private room,86,1,179,8,365
4301,42211431,325145663,Reservations,Slotervaart,52.34776,4.82908,Private room,106,1,12,8,365
4302,42211695,325145663,Reservations,Slotervaart,52.34615,4.83064,Private room,86,1,262,8,349
4303,42241245,138369331,Peter,Watergraafsmeer,52.33645,4.93114,Private room,71,2,1,11,0
4304,42241377,138369331,Peter,Watergraafsmeer,52.33701,4.93136,Private room,71,2,0,11,0
4305,42250272,6420419,Jess,IJburg - Zeeburgereiland,52.36308,4.985119999999999,Private room,85,1,0,1,327
4306,42251324,3653468,Claudine,Zuid,52.3528,4.8657900000000005,Entire home/apt,550,3,2,1,185
4307,42267996,309448222,Christian,Centrum-Oost,52.37007,4.91076,Private room,179,2,3,2,0
4308,42269224,141677638,Gros,Buitenveldert - Zuidas,52.334740000000004,4.84842,Private room,98,2,22,3,349
4309,42287405,138369331,Peter,Watergraafsmeer,52.33696,4.93201,Entire home/apt,432,2,2,11,70
4310,42288239,138369331,Peter,Watergraafsmeer,52.33681,4.93101,Private room,71,2,0,11,0
4311,42289164,336033280,Michiel,De Pijp - Rivierenbuurt,52.3574,4.90295,Entire home/apt,300,1,7,1,345
4312,42289538,138369331,Peter,Watergraafsmeer,52.33688,4.93257,Private room,71,2,0,11,0
4313,42289865,138369331,Peter,Watergraafsmeer,52.3362,4.930630000000001,Entire home/apt,363,2,8,11,37
4314,42290809,138369331,Peter,Watergraafsmeer,52.33644,4.93256,Private room,71,2,0,11,0
4315,42291162,138369331,Peter,Watergraafsmeer,52.33652,4.93064,Private room,71,2,0,11,0
4316,42291217,138369331,Peter,Watergraafsmeer,52.33663,4.9326,Private room,124,2,5,11,0
4317,42309847,336280102,Berthold,Bijlmer-Centrum,52.31585,4.93888,Entire home/apt,135,2,6,1,55
4318,42312473,200637,Maarten,Centrum-Oost,52.36677,4.90835,Entire home/apt,180,2,0,1,33
4319,42330275,336572860,Hesam,Noord-Oost,52.39776,4.93731,Entire home/apt,220,3,11,1,85
4320,42341414,336778402,Bas,Westerpark,52.39366,4.88145,Entire home/apt,329,3,4,1,9
4321,42341800,103638409,Rixt,Centrum-West,52.372609999999995,4.87526,Entire home/apt,160,2,1,1,0
4322,42342443,309463479,Peter,De Pijp - Rivierenbuurt,52.34036,4.90611,Private room,37,1,34,3,355
4323,42367204,337009580,Ton,Centrum-West,52.38361,4.89455,Private room,116,3,23,9,27
4324,42367653,337009580,Ton,Centrum-West,52.38382,4.89268,Private room,116,3,15,9,19
4325,42368920,46691672,Eva & Kobe,Zuid,52.36065,4.87464,Private room,175,3,4,6,0
4326,42374092,337009580,Ton,Centrum-West,52.385090000000005,4.89383,Private room,126,3,0,9,38
4327,42393049,337009580,Ton,Centrum-West,52.38357,4.89435,Private room,169,3,18,9,30
4328,42400434,337009580,Ton,Centrum-West,52.38482,4.89273,Private room,169,3,25,9,35
4329,42417397,22492841,Leticia Alejandra,Westerpark,52.38205,4.876,Entire home/apt,150,6,1,1,17
4330,42424116,43603801,Bart,Oud-Oost,52.35998,4.92354,Private room,80,2,14,1,58
4331,42430386,308694260,Dutchies Hostel,Bos en Lommer,52.38322,4.84625,Hotel room,0,1,0,1,0
4332,42431101,67862871,Edward,Oud-Noord,52.39078,4.92556,Private room,85,1,1,2,230
4333,42431273,309119467,Hotel Abba,De Baarsjes - Oud-West,52.362790000000004,4.87458,Hotel room,0,1,0,1,0
4334,42431450,311321908,Melrose Hotel,Centrum-West,52.369640000000004,4.88004,Hotel room,0,1,6,4,0
4335,42432365,9571458,Myrthe,Oud-Oost,52.35532,4.91381,Entire home/apt,180,14,0,1,47
4336,42446188,228208519,Eric,Centrum-Oost,52.37754,4.90699,Entire home/apt,190,1,130,5,265
4337,42446222,228208519,Eric,Centrum-Oost,52.37754,4.90699,Entire home/apt,286,1,15,5,357
4338,42446371,228208519,Eric,Centrum-Oost,52.37754,4.90699,Entire home/apt,346,1,127,5,335
4339,42463044,88134049,Barney,Westerpark,52.38394,4.87752,Entire home/apt,300,3,7,1,0
4340,42464907,104608167,Wim,IJburg - Zeeburgereiland,52.35651,4.99681,Entire home/apt,215,3,0,1,28
4341,42470025,9435259,Thierry,Zuid,52.34527,4.86177,Private room,60,4,1,5,199
4342,42479193,20924288,Nanda,Oud-Oost,52.356809999999996,4.92164,Entire home/apt,120,1,2,1,64
4343,42479237,74020496,Willem,Centrum-West,52.36912,4.88225,Private room,103,1,56,3,26
4344,42481028,338268267,Enea,Centrum-Oost,52.36833,4.93082,Private room,55,1,11,1,0
4345,42482030,4472915,Lise-Lotte,De Aker - Nieuw Sloten,52.35178,4.7862,Entire home/apt,175,14,0,1,0
4346,42482504,309463479,Peter,De Pijp - Rivierenbuurt,52.34069,4.90603,Private room,49,2,34,3,352
4347,42488977,13485609,Frank,Bos en Lommer,52.37605,4.849,Entire home/apt,175,5,1,1,363
4348,42501241,338464139,Aneta,Bos en Lommer,52.3762,4.84616,Entire home/apt,70,6,5,1,22
4349,42506729,300888539,WanderlustSolutionbooking,Centrum-West,52.37515,4.89412,Private room,48,1,4,8,0
4350,42508442,300888539,WanderlustSolutionbooking,Centrum-West,52.37688,4.8934,Private room,48,1,5,8,0
4351,42510492,216085401,Rosa Lynn,De Baarsjes - Oud-West,52.36549,4.87887,Entire home/apt,200,3,7,1,0
4352,42510929,24903540,Ambra & Tarik,Bos en Lommer,52.3815,4.85271,Private room,49,1,19,1,32
4353,42550739,10881230,Manon,De Pijp - Rivierenbuurt,52.35872,4.88911,Entire home/apt,320,3,11,1,59
4354,42560588,102312844,Burak,Westerpark,52.37446,4.87129,Entire home/apt,150,2,16,1,0
4355,42595568,13513006,Tineke,IJburg - Zeeburgereiland,52.35028,5.01179,Entire home/apt,250,3,2,1,6
4356,42604429,339381682,Maria,Bos en Lommer,52.37292,4.84315,Private room,114,2,33,2,124
4357,42615009,12517248,Carolina,Bos en Lommer,52.38367,4.85061,Entire home/apt,145,3,4,1,10
4358,42617346,274431896,Kris,De Pijp - Rivierenbuurt,52.35335,4.89065,Entire home/apt,190,3,1,1,72
4359,42622277,123084167,Loek,Geuzenveld - Slotermeer,52.37285,4.83154,Entire home/apt,125,1,3,1,0
4360,42636119,99642871,Steven,IJburg - Zeeburgereiland,52.35674,4.99956,Entire home/apt,200,7,0,2,0
4361,42654422,18892720,Ruud,Zuid,52.345659999999995,4.85962,Entire home/apt,350,3,3,1,90
4362,42658926,17294233,Omri,Centrum-West,52.376329999999996,4.89119,Entire home/apt,675,7,3,1,21
4363,42661731,53681896,Dana,Centrum-West,52.36786,4.8773599999999995,Entire home/apt,250,4,7,1,0
4364,42683484,183343469,Zico,Bos en Lommer,52.38192,4.849019999999999,Entire home/apt,180,2,0,1,0
4365,42706465,404143,Sjors,Centrum-West,52.37265,4.88417,Private room,110,2,0,1,21
4366,42728862,340310534,The Niu Fender,Oostelijk Havengebied - Indische Buurt,52.36785,4.94538,Private room,128,1,31,1,330
4367,42730285,143465074,Isabel,Centrum-West,52.38029,4.88731,Private room,114,1,0,2,229
4368,42743606,338748109,Pestana Amsterdam Riverside,De Pijp - Rivierenbuurt,52.35269,4.90618,Private room,200,1,3,8,364
4369,42743643,338748109,Pestana Amsterdam Riverside,De Pijp - Rivierenbuurt,52.352759999999996,4.90604,Private room,214,1,0,8,364
4370,42743682,338748109,Pestana Amsterdam Riverside,De Pijp - Rivierenbuurt,52.35399,4.90627,Private room,245,1,0,8,364
4371,42743730,338748109,Pestana Amsterdam Riverside,De Pijp - Rivierenbuurt,52.35223,4.90642,Private room,309,1,1,8,325
4372,42743755,338748109,Pestana Amsterdam Riverside,De Pijp - Rivierenbuurt,52.35269,4.90613,Private room,260,1,0,8,359
4373,42743807,338748109,Pestana Amsterdam Riverside,De Pijp - Rivierenbuurt,52.35269,4.9059,Private room,280,1,1,8,364
4374,42743843,338748109,Pestana Amsterdam Riverside,De Pijp - Rivierenbuurt,52.35396,4.90636,Private room,364,1,0,8,337
4375,42743859,338748109,Pestana Amsterdam Riverside,De Pijp - Rivierenbuurt,52.35438,4.90627,Private room,211,7,0,8,365
4376,42801703,340915276,Maikel,Centrum-West,52.37493,4.88893,Private room,160,2,31,2,38
4377,42834134,1557835,Lenneke,Centrum-Oost,52.3675,4.89768,Private room,80,3,23,3,177
4378,42855140,49176032,Huub,Oostelijk Havengebied - Indische Buurt,52.37914,4.92655,Entire home/apt,295,1,20,2,324
4379,42869018,35777428,Nicolas,De Pijp - Rivierenbuurt,52.35115,4.9042900000000005,Entire home/apt,175,2,1,1,0
4380,42878916,341432744,Addie,Centrum-West,52.37725,4.891859999999999,Private room,110,2,11,1,335
4381,42889631,151116751,Ria,Centrum-West,52.371109999999994,4.8913400000000005,Private room,511,3,0,1,365
4382,42947192,178187873,Marcel And Pauline,Centrum-West,52.36586,4.88085,Entire home/apt,50,1,27,22,0
4383,42947577,178187873,Marcel And Pauline,Centrum-West,52.36526,4.87967,Entire home/apt,50,1,25,22,0
4384,43042407,198405490,Suzanne,Centrum-West,52.377990000000004,4.88549,Entire home/apt,205,2,6,6,84
4385,43043107,342059962,David,Geuzenveld - Slotermeer,52.384570000000004,4.83319,Private room,81,1,3,8,365
4386,43046236,342059962,David,Geuzenveld - Slotermeer,52.38432,4.83295,Private room,99,1,6,8,365
4387,43049332,342059962,David,Geuzenveld - Slotermeer,52.38418,4.8327800000000005,Private room,85,1,132,8,365
4388,43049949,342668428,Tina,Centrum-Oost,52.360924,4.898329,Private room,195,3,9,4,163
4389,43073360,342059962,David,Geuzenveld - Slotermeer,52.384609999999995,4.83364,Private room,144,1,31,8,365
4390,43073539,342059962,David,Geuzenveld - Slotermeer,52.384890000000006,4.8335300000000005,Private room,144,1,41,8,296
4391,43073605,342059962,David,Geuzenveld - Slotermeer,52.38458,4.83325,Private room,135,1,1,8,344
4392,43073771,342059962,David,Geuzenveld - Slotermeer,52.38456,4.833080000000001,Private room,108,1,2,8,363
4393,43073833,342059962,David,Geuzenveld - Slotermeer,52.38432,4.83181,Private room,131,1,1,8,310
4394,43095925,311323273,Acostar Hotel,Centrum-Oost,52.36531,4.8857800000000005,Hotel room,0,1,0,1,0
4395,43122298,318649852,Luxury Suites,Centrum-Oost,52.369409999999995,4.90378,Private room,6477,1,0,3,365
4396,43122365,318649852,Luxury Suites,Centrum-Oost,52.37076,4.90227,Private room,6477,1,0,3,365
4397,43125336,69184241,Marko,De Baarsjes - Oud-West,52.36672,4.87447,Entire home/apt,100,5,5,1,0
4398,43148414,318649852,Luxury Suites,Centrum-Oost,52.37036,4.90574,Hotel room,0,1,0,3,0
4399,43152460,343551288,Thijs,Centrum-West,52.375519,4.882921,Private room,49,1,101,2,314
4400,43152571,343551288,Thijs,Centrum-West,52.375519,4.882921,Private room,65,1,79,2,346
4401,43226615,95739287,Minke,Zuid,52.34783,4.84845,Entire home/apt,100,3,0,1,0
4402,43233137,323946609,Erwin,Bijlmer-Centrum,52.30751,4.954219999999999,Private room,127,3,23,4,155
4403,43254740,143465074,Isabel,Centrum-West,52.38066,4.8872599999999995,Private room,93,1,1,2,214
4404,43282793,323946609,Erwin,Bijlmer-Centrum,52.307520000000004,4.95341,Private room,128,3,27,4,119
4405,43282992,64761891,Lisa,Bijlmer-Oost,52.31458,4.98477,Private room,49,2,14,1,126
4406,43306914,340915276,Maikel,Centrum-West,52.3747,4.88926,Private room,162,2,4,2,42
4407,43343986,6345107,Jeroen,IJburg - Zeeburgereiland,52.35134,5.001530000000001,Entire home/apt,350,6,1,1,180
4408,43388765,19228755,Thedie,Centrum-Oost,52.372486,4.9026879999999995,Private room,81,5,13,2,79
4409,43388883,19228755,Thedie,Centrum-Oost,52.37253,4.90261,Private room,75,5,13,2,65
4410,43486642,27089844,Laurence,Watergraafsmeer,52.3386,4.91947,Entire home/apt,90,3,14,1,14
4411,43495835,53730026,Eveline,Noord-Oost,52.3839,4.96424,Entire home/apt,350,2,2,1,150
4412,43513136,31503567,Mathijs,Slotervaart,52.36332,4.8426599999999995,Entire home/apt,150,4,9,1,13
4413,43546419,165814590,Sun,Centrum-West,52.36789,4.88094,Entire home/apt,85,2,5,3,3
4414,43560072,121652261,Mariëtte,Oud-Oost,52.35208,4.9101300000000005,Private room,181,2,5,2,9
4415,43568455,115638658,Roosje,Oud-Oost,52.36007,4.90727,Entire home/apt,115,2,6,2,0
4416,43574908,243118788,The Arcade Hotel,De Pijp - Rivierenbuurt,52.352940000000004,4.89823,Private room,91,1,0,8,338
4417,43574912,243118788,The Arcade Hotel,De Pijp - Rivierenbuurt,52.352709999999995,4.8967,Private room,74,1,5,8,364
4418,43574913,243118788,The Arcade Hotel,De Pijp - Rivierenbuurt,52.3547,4.897869999999999,Private room,135,1,16,8,361
4419,43574916,243118788,The Arcade Hotel,De Pijp - Rivierenbuurt,52.35477,4.897819999999999,Private room,111,1,0,8,205
4420,43574919,243118788,The Arcade Hotel,De Pijp - Rivierenbuurt,52.35461,4.89785,Private room,140,1,4,8,360
4421,43575827,243118788,The Arcade Hotel,De Pijp - Rivierenbuurt,52.35456,4.89645,Private room,68,1,3,8,364
4422,43575856,243118788,The Arcade Hotel,De Pijp - Rivierenbuurt,52.35283,4.89699,Private room,123,1,1,8,339
4423,43584775,73954794,Stéphanie,Centrum-West,52.38003,4.8831,Entire home/apt,210,1,1,2,314
4424,43600284,93743075,Kelsey,Centrum-Oost,52.36331,4.89307,Private room,1200,1,0,2,365
4425,43635845,340013626,Simone,Geuzenveld - Slotermeer,52.38171,4.8263300000000005,Entire home/apt,125,5,3,1,4
4426,43672128,260679243,Mario,Centrum-West,52.37491,4.89311,Private room,119,1,22,1,331
4427,43673580,22075247,Saskia,Oud-Noord,52.40146,4.90218,Private room,99,2,29,1,315
4428,43682561,348881273,Rob,Westerpark,52.37679,4.87386,Private room,95,2,17,1,315
4429,43693583,26483488,Dorrit,Zuid,52.34737,4.86899,Entire home/apt,140,7,8,1,0
4430,43699546,1356112,Mariela,Watergraafsmeer,52.35031,4.9332400000000005,Entire home/apt,175,5,2,1,0
4431,43705764,3241444,Thijs,Westerpark,52.38584,4.88124,Entire home/apt,44,2,18,4,0
4432,43707019,237371423,Conscious Hotel Westerpark,Westerpark,52.38727,4.87643,Private room,89,1,72,9,353
4433,43707658,237371423,Conscious Hotel Westerpark,Westerpark,52.38733,4.8744,Private room,100,1,44,9,358
4434,43707910,237371423,Conscious Hotel Westerpark,Westerpark,52.38777,4.87501,Private room,115,1,67,9,358
4435,43708450,237371423,Conscious Hotel Westerpark,Westerpark,52.385529999999996,4.87631,Private room,126,1,21,9,323
4436,43709001,237371423,Conscious Hotel Westerpark,Westerpark,52.3879,4.87553,Private room,103,1,1,9,353
4437,43709075,237371423,Conscious Hotel Westerpark,Westerpark,52.38586,4.8764400000000006,Private room,80,1,31,9,250
4438,43713874,273266448,Vlad,De Baarsjes - Oud-West,52.37018,4.8628,Private room,140,2,19,9,0
4439,43719104,345090941,Lex,Centrum-Oost,52.3634,4.89922,Private room,137,2,65,2,282
4440,43719459,345090941,Lex,Centrum-Oost,52.3615,4.9003,Private room,139,2,40,2,338
4441,43723802,6870134,Patrick,De Pijp - Rivierenbuurt,52.355540000000005,4.89705,Entire home/apt,167,3,21,3,57
4442,43733736,37752619,Joost,Centrum-West,52.3658,4.88481,Entire home/apt,77,5,16,6,0
4443,43750030,892550,Asaf,Centrum-Oost,52.36978,4.91791,Entire home/apt,245,10,3,1,55
4444,43756155,273266448,Vlad,De Baarsjes - Oud-West,52.36893,4.86091,Private room,130,2,13,9,0
4445,43766788,273266448,Vlad,De Baarsjes - Oud-West,52.36932,4.8626,Private room,130,2,26,9,0
4446,43767410,273266448,Vlad,De Baarsjes - Oud-West,52.36862,4.86144,Private room,80,2,18,9,0
4447,43810156,7199796,Julie,Westerpark,52.37762,4.87355,Entire home/apt,110,1,5,1,0
4448,43815087,28441200,Amber,De Pijp - Rivierenbuurt,52.35348,4.90078,Entire home/apt,150,3,6,1,0
4449,43841139,45058054,Daphne & Sjoerd,Gaasperdam - Driemond,52.307159999999996,4.97856,Private room,70,1,9,1,311
4450,43841817,4456680,Superhost Neil,De Pijp - Rivierenbuurt,52.35667,4.8987,Entire home/apt,275,7,7,3,41
4451,43875549,531200,Jackie,Centrum-West,52.374474,4.880253,Private room,139,2,8,1,47
4452,43882104,42984822,Babeth,Centrum-Oost,52.36367,4.88641,Entire home/apt,429,2,2,1,66
4453,43886711,4406279,Claire,De Baarsjes - Oud-West,52.3603,4.85112,Entire home/apt,249,2,2,1,0
4454,43904607,209223476,Marc,Westerpark,52.38496,4.87142,Entire home/apt,125,2,3,1,0
4455,43913659,19025617,Dieta,De Baarsjes - Oud-West,52.36054,4.85407,Entire home/apt,200,7,12,1,47
4456,43916178,9574877,Filippo,Oud-Oost,52.35713,4.9247,Private room,89,2,2,1,89
4457,43919608,167910688,Hans,IJburg - Zeeburgereiland,52.362109999999994,4.985180000000001,Entire home/apt,450,3,9,1,153
4458,43920891,194622709,Arthur,Oud-Noord,52.405120000000004,4.88978,Entire home/apt,180,3,17,3,301
4459,43922419,3899684,City Apartments Amsterdam,Oud-Noord,52.38727,4.9462,Private room,169,1,11,6,42
4460,43925314,23237926,Thomas,Centrum-Oost,52.361979999999996,4.9090300000000004,Entire home/apt,109,3,7,1,0
4461,43933080,21179415,Willian,Centrum-West,52.37407,4.87678,Private room,99,1,52,1,179
4462,43953015,138762026,Ewelina,Buitenveldert - Zuidas,52.33197,4.87474,Entire home/apt,95,3,7,1,0
4463,43959107,352056517,Job,Centrum-West,52.38003,4.88836,Entire home/apt,280,2,2,1,327
4464,43962103,209230653,Stefano,Centrum-West,52.375029999999995,4.8924199999999995,Private room,200,2,3,2,44
4465,43969723,218619358,Hanne,De Baarsjes - Oud-West,52.370796,4.862832,Entire home/apt,150,2,2,1,53
4466,43976148,24002310,Hans,Centrum-Oost,52.36432,4.8993199999999995,Private room,61,2,28,4,12
4467,43976314,209230653,Stefano,Centrum-West,52.37557,4.89254,Private room,250,2,12,2,46
4468,43978539,131580321,Annette,Centrum-West,52.38125,4.89007,Private room,200,3,3,3,76
4469,43989134,273266448,Vlad,De Baarsjes - Oud-West,52.37032,4.8607,Private room,80,2,20,9,0
4470,43990767,20317898,Freekje,Oud-Noord,52.38613,4.90719,Entire home/apt,375,3,0,1,33
4471,43993096,173597582,Joanna,Centrum-Oost,52.36894,4.8998800000000005,Private room,137,2,7,1,55
4472,43995217,52032421,Willem,Noord-West,52.41253,4.90813,Private room,75,2,2,1,0
4473,44001760,40105847,Daan,De Baarsjes - Oud-West,52.373129999999996,4.85588,Entire home/apt,115,3,2,1,0
4474,44009299,7975382,Diederik,Westerpark,52.38995,4.88581,Entire home/apt,88,2,4,1,0
4475,44025149,89273051,Martin&Tina,Oud-Noord,52.39179,4.91164,Entire home/apt,174,1,0,2,336
4476,44038728,114374789,Frederique,Oud-Noord,52.390390000000004,4.94814,Entire home/apt,120,2,11,1,1
4477,44043348,352315775,Rens,Osdorp,52.35427,4.7986,Private room,79,2,7,1,359
4478,44057169,195174916,Deborah,Osdorp,52.35625,4.75724,Entire home/apt,101,1,89,1,154
4479,44067837,9635295,Benjo,De Baarsjes - Oud-West,52.369279999999996,4.85808,Entire home/apt,90,3,3,1,1
4480,44069400,118540581,Hotske,Bos en Lommer,52.37598,4.84018,Entire home/apt,125,25,2,1,351
4481,44074430,20199550,Mandy,De Baarsjes - Oud-West,52.37044,4.86651,Entire home/apt,150,3,2,1,0
4482,44083101,353599398,Daan,Oud-Noord,52.39589,4.91821,Entire home/apt,110,4,0,1,0
4483,44085410,353643001,Rob,Oud-Noord,52.395590000000006,4.91541,Entire home/apt,129,10,0,1,0
4484,44087085,352104537,Fiona & Roeland,IJburg - Zeeburgereiland,52.352959999999996,4.9954,Entire home/apt,159,3,4,1,0
4485,44095512,229295710,Mariana,Watergraafsmeer,52.355259999999994,4.93244,Entire home/apt,140,13,3,1,28
4486,44102016,50627546,Fleur,De Baarsjes - Oud-West,52.361999999999995,4.87212,Entire home/apt,293,2,2,1,70
4487,44109598,353565632,Hotel,Centrum-Oost,52.36676,4.90917,Private room,448,1,25,6,62
4488,44109626,353565632,Hotel,Centrum-Oost,52.36566,4.89489,Private room,500,1,91,6,62
4489,44118842,5647814,Eveline,Watergraafsmeer,52.35153,4.92048,Entire home/apt,95,2,0,2,0
4490,44130900,181634270,Aletta,De Baarsjes - Oud-West,52.36853,4.87622,Private room,157,3,27,1,191
4491,44131238,7803516,Anne Van Vlerken,Bos en Lommer,52.37745,4.86177,Private room,115,2,0,1,325
4492,44132663,60738290,Marjolein,Slotervaart,52.36927,4.83758,Entire home/apt,125,2,2,1,0
4493,44149548,354532008,Hotel,Centrum-West,52.36609,4.88205,Private room,67,1,94,3,118
4494,44149885,354532008,Hotel,Centrum-West,52.36609,4.88205,Private room,101,1,50,3,138
4495,44160789,48158577,Eva,De Baarsjes - Oud-West,52.37032,4.852580000000001,Private room,70,1,22,4,351
4496,44167960,178187873,Marcel And Pauline,Centrum-West,52.36598,4.88109,Entire home/apt,50,2,19,22,0
4497,44167967,178187873,Marcel And Pauline,Centrum-West,52.36586,4.88166,Entire home/apt,50,2,22,22,0
4498,44171201,5765251,Fiona,IJburg - Zeeburgereiland,52.3474,5.01041,Entire home/apt,250,5,1,1,83
4499,44171774,118941441,Marc,Centrum-Oost,52.37396,4.90615,Entire home/apt,175,3,11,1,10
4500,44189424,172607675,Johana,De Pijp - Rivierenbuurt,52.34122,4.90308,Entire home/apt,160,4,3,1,19
4501,44257518,305000483,Viona,IJburg - Zeeburgereiland,52.37379,4.9627099999999995,Private room,123,2,4,1,40
4502,44259980,135616053,Aart,Centrum-West,52.37451,4.8787400000000005,Entire home/apt,213,1,12,1,73
4503,44269819,6963534,Marjan,Oud-Noord,52.3907,4.9356599999999995,Private room,105,2,4,1,249
4504,44271297,27526842,Kevin,De Baarsjes - Oud-West,52.36938,4.85185,Entire home/apt,277,1,4,1,203
4505,44276863,270501467,Sander,Oud-Oost,52.35096,4.91362,Private room,350,2,30,1,313
4506,44280700,60946061,Rose,De Pijp - Rivierenbuurt,52.35683,4.90425,Entire home/apt,135,3,8,1,0
4507,44297369,144998010,Nicky,Westerpark,52.38411,4.87331,Entire home/apt,145,4,1,1,0
4508,44297962,56841630,Martin,Bijlmer-Oost,52.32678,4.96623,Entire home/apt,265,1,11,1,11
4509,44304865,14394019,Fernando,De Baarsjes - Oud-West,52.3645,4.86025,Entire home/apt,71,4,2,1,10
4510,44310951,21167882,Pauline,De Pijp - Rivierenbuurt,52.35784,4.8958,Entire home/apt,145,5,11,9,222
4511,44310953,21167882,Pauline,De Pijp - Rivierenbuurt,52.35735,4.89768,Entire home/apt,170,5,19,9,256
4512,44314637,5070960,Mijke,Oud-Noord,52.394740000000006,4.90416,Entire home/apt,346,2,2,1,127
4513,44331367,91469417,Marc En Marielle,Bijlmer-Centrum,52.30798,4.96216,Entire home/apt,220,1,18,1,175
4514,44331403,10012611,Jennifer,Centrum-Oost,52.367129999999996,4.93046,Entire home/apt,150,3,8,1,13
4515,44351391,357776994,Mr. Monkey,Centrum-West,52.368559999999995,4.88984,Private room,92,1,24,8,205
4516,44352148,357776994,Mr. Monkey,Centrum-West,52.3673,4.88791,Private room,103,1,4,8,207
4517,44352363,357776994,Mr. Monkey,Centrum-West,52.36821,4.88784,Private room,117,1,35,8,167
